match_id,date,home_team,away_team,home_team_id,away_team_id,home_team_elo,away_team_elo
1485445,2020-12-27,Liverpool,West Brom,26,175,1984.79907227,1571.34814453
1485446,2020-12-26,Man City,Newcastle,167,23,1960.92919922,1690.0793457
1485447,2020-12-26,Sheffield United,Everton,163,31,1630.92272949,1767.34814453
1485448,2020-12-27,West Ham,Brighton,29,211,1736.53796387,1661.50598145
1485449,2020-12-27,Wolves,Tottenham,161,30,1773.91064453,1847.26257324
1485450,2020-12-29,Brighton,Arsenal,211,13,1664.6706543,1789.51184082
1485451,2020-12-19,Southampton,Man City,18,167,1772.68969727,1956.57165527
1485452,2020-12-29,Burnley,Sheffield United,184,163,1707.75341797,1625.36425781
1485453,2020-12-20,Tottenham,Leicester,30,14,1862.59741211,1785.33105469
1485454,2020-12-28,Chelsea,Aston Villa,15,24,1856.9453125,1715.73571777
1485455,2020-12-20,West Brom,Aston Villa,175,24,1581.91149902,1693.25830078
1485456,2020-12-28,Crystal Palace,Leicester,162,14,1684.89709473,1801.5715332
1485457,2020-12-26,Arsenal,Chelsea,13,15,1776.20861816,1870.24853516
1485458,2021-02-17,Everton,Man City,31,167,1749.36474609,2008.04406738
1485459,2020-12-26,Aston Villa,Crystal Palace,24,162,1703.8215332,1696.8112793
1485460,2020-12-29,Man United,Wolves,32,161,1868.30187988,1774.90112305
1485461,2020-12-26,Fulham,Southampton,170,18,1602.19494629,1768.33215332
1485462,2020-12-30,Newcastle,Liverpool,23,26,1687.26013184,1976.17724609
1485463,2020-12-27,Leeds,Burnley,19,184,1664.4486084,1716.18078613
1485464,2020-12-29,Southampton,West Ham,18,29,1764.77709961,1733.37329102
1485465,2021-01-13,Tottenham,Fulham,30,170,1852.28308105,1605.75
1485466,2020-12-29,West Brom,Leeds,175,19,1579.9699707,1672.87609863
1485467,2021-01-02,Brighton,Wolves,211,161,1658.84899902,1770.046875
1485468,2021-02-17,Burnley,Fulham,184,170,1726.47497559,1624.32580566
1485469,2021-01-03,Chelsea,Man City,15,167,1852.1862793,1963.74841309
1485470,2021-01-02,Crystal Palace,Sheffield United,162,163,1687.10571289,1620.09265137
1485471,2021-05-01,Brighton,Leeds,211,19,1702.29736328,1746.87561035
1485472,2021-04-21,Tottenham,Southampton,30,18,1821.76062012,1701.94238281
1485473,2021-05-03,Burnley,West Ham,184,29,1738.76672363,1797.57910156
1485474,2021-03-04,West Brom,Everton,175,31,1585.81567383,1776.04931641
1485475,2021-05-01,Chelsea,Fulham,15,170,1896.9498291,1647.51782227
1485476,2021-03-21,West Ham,Arsenal,29,13,1790.91699219,1842.52282715
1485477,2021-05-01,Crystal Palace,Man City,162,167,1696.72973633,2033.76318359
1485478,2021-04-03,Arsenal,Liverpool,13,26,1841.80371094,1908.83166504
1485479,2021-05-01,Everton,Aston Villa,31,24,1782.09887695,1723.47924805
1485480,2021-04-04,Aston Villa,Fulham,24,170,1717.04968262,1648.29260254
1485481,2021-05-13,Man United,Liverpool,32,26,1946.3605957,1915.12243652
1485482,2021-04-03,Chelsea,West Brom,15,175,1898.07263184,1582.69042969
1485483,2021-05-02,Newcastle,Arsenal,23,13,1700.34399414,1835.23681641
1485484,2021-04-05,Everton,Crystal Palace,31,162,1767.01184082,1699.04614258
1485485,2021-04-30,Southampton,Leicester,18,14,1699.57385254,1823.47607422
1485486,2021-04-03,Leeds,Sheffield United,19,163,1709.88879395,1616.64477539
1485487,2021-05-02,Tottenham,Sheffield United,30,163,1828.58044434,1618.84985352
1485488,2021-04-03,Leicester,Man City,14,167,1818.86047363,2026.04296875
1485489,2021-05-03,West Brom,Wolves,175,161,1631.94445801,1751.57324219
1485490,2021-04-04,Man United,Brighton,32,211,1922.33935547,1701.61096191
1485491,2021-05-09,Arsenal,West Brom,13,175,1839.06408691,1638.01940918
1485492,2021-04-04,Newcastle,Tottenham,23,30,1661.96191406,1829.94616699
1485493,2021-05-09,Aston Villa,Man United,24,32,1737.13415527,1953.38745117
1485494,2021-04-04,Southampton,Burnley,18,184,1706.29516602,1733.34460449
1485495,2021-05-10,Fulham,Burnley,170,184,1647.39782715,1734.98352051
1485496,2021-04-05,Wolves,West Ham,161,29,1763.08410645,1791.6361084
1485497,2021-05-08,Leeds,Tottenham,19,30,1737.94372559,1837.98962402
1485498,2021-04-12,Brighton,Everton,211,31,1699.26049805,1764.78015137
1485499,2021-05-07,Leicester,Newcastle,14,23,1826.82446289,1698.8651123
1485500,2021-04-11,Burnley,Newcastle,184,23,1725.61877441,1666.29077148
1485501,2021-05-08,Liverpool,Southampton,26,18,1910.81323242,1706.13183594
1485502,2021-04-10,Crystal Palace,Chelsea,162,15,1702.20068359,1881.99719238
1485503,2021-05-08,Man City,Chelsea,167,15,2043.67529297,1919.58557129
1485504,2021-04-09,Fulham,Wolves,170,161,1640.28686523,1755.19335938
1485505,2021-05-08,Sheffield United,Crystal Palace,163,162,1616.25646973,1697.47851562
1485506,2021-04-10,Liverpool,Aston Villa,26,24,1911.07653809,1725.67797852
1485507,2021-05-09,West Ham,Everton,29,31,1808.17797852,1775.25964355
1485508,2021-04-10,Man City,Leeds,167,19,2032.45214844,1715.47607422
1485509,2021-05-09,Wolves,Brighton,161,211,1752.31396484,1718.04492188
1485510,2021-04-11,Sheffield United,Arsenal,163,13,1611.98046875,1827.29821777
1485511,2021-05-15,Brighton,West Ham,211,29,1711.24755859,1798.70800781
1485512,2021-04-11,Tottenham,Man United,30,32,1826.54016113,1929.2364502
1485513,2021-05-15,Burnley,Leeds,184,19,1744.23291016,1752.07336426
1485514,2021-04-12,West Brom,Southampton,175,18,1610.22570801,1714.94384766
1485515,2021-05-16,Everton,Sheffield United,31,163,1783.79748535,1606.74890137
1485516,2021-04-11,West Ham,Leicester,29,14,1800.14941406,1813.91369629
1485517,2021-05-11,Man United,Leicester,32,14,1958.42248535,1807.52746582
1485518,2021-04-18,Arsenal,Fulham,13,170,1855.18212891,1639.15686035
1485519,2021-05-16,West Brom,Liverpool,175,26,1633.59375,1928.49035645
1485520,2021-04-21,Aston Villa,Man City,24,167,1726.86450195,2024.60778809
1485521,2021-05-12,Chelsea,Arsenal,15,13,1931.40734863,1843.48974609
1485522,2021-04-20,Chelsea,Brighton,15,211,1891.16381836,1704.92529297
1485523,2021-05-14,Newcastle,Man City,23,167,1713.09338379,2031.85351562
1485524,2021-04-16,Everton,Tottenham,31,30,1762.54431152,1817.02246094
1485525,2021-05-15,Southampton,Fulham,18,170,1712.61169434,1638.1484375
1485526,2021-04-19,Leeds,Liverpool,19,26,1735.45275879,1915.24682617
1485527,2021-05-16,Tottenham,Wolves,30,161,1823.85998535,1759.11132812
1485528,2021-04-22,Leicester,West Brom,14,175,1810.71105957,1632.22241211
1485529,2021-05-16,Crystal Palace,Aston Villa,162,24,1696.19689941,1733.03125
1485530,2021-04-18,Man United,Burnley,32,184,1943.4831543,1719.66394043
1485531,2021-05-18,Brighton,Man City,211,167,1713.19116211,2033.8984375
1485532,2021-04-17,Newcastle,West Ham,23,29,1681.24072266,1812.3470459
1485533,2021-05-19,Burnley,Liverpool,184,26,1727.35827637,1930.85375977
1485534,2021-05-11,Southampton,Crystal Palace,18,162,1701.82263184,1706.98596191
1485535,2021-05-18,Chelsea,Leicester,15,14,1920.43591309,1819.58935547
1485536,2021-04-17,Wolves,Sheffield United,161,163,1765.91943359,1610.0333252
1485537,2021-05-19,Crystal Palace,Arsenal,162,13,1704.71337891,1854.46118164
1485538,2021-04-23,Arsenal,Everton,13,31,1849.18591309,1768.93823242
1485539,2021-05-19,Everton,Wolves,31,161,1770.79492188,1750.77075195
1485540,2021-04-25,Aston Villa,West Brom,24,175,1724.45935059,1626.23474121
1485541,2021-05-18,Man United,Fulham,32,170,1932.99255371,1630.04516602
1485542,2021-03-04,Fulham,Tottenham,170,30,1644.29272461,1831.43725586
1485543,2021-05-19,Newcastle,Sheffield United,23,163,1711.04846191,1619.75146484
1485544,2021-04-25,Leeds,Man United,19,32,1739.63464355,1947.43103027
1485545,2021-05-18,Southampton,Leeds,18,19,1720.71496582,1768.94812012
1485546,2021-04-26,Leicester,Crystal Palace,14,162,1816.69873047,1699.05566406
1485547,2021-05-19,Tottenham,Aston Villa,30,24,1832.20056152,1724.51477051
1485548,2021-04-24,Liverpool,Newcastle,26,23,1911.06506348,1691.95483398
1485549,2021-05-19,West Brom,West Ham,175,29,1631.23022461,1796.7644043
1485550,2021-03-10,Man City,Southampton,167,18,2015.33532715,1714.93103027
1485551,2021-05-23,Arsenal,Brighton,13,211,1861.24194336,1728.19091797
1485552,2021-04-24,Sheffield United,Brighton,163,211,1606.05847168,1710.35913086
1485553,2021-05-23,Aston Villa,Chelsea,24,15,1735.6920166,1925.52844238
1485554,2021-04-24,West Ham,Chelsea,29,15,1801.63293457,1885.72998047
1485555,2021-05-23,Fulham,Newcastle,170,23,1637.33166504,1716.44616699
1485556,2021-04-25,Wolves,Burnley,161,184,1769.89428711,1715.71606445
1485557,2021-05-23,Leeds,West Brom,19,175,1779.06689453,1624.96850586
1485558,2021-05-23,Leicester,Tottenham,14,30,1814.4967041,1821.02331543
1485559,2021-05-23,Liverpool,Crystal Palace,26,162,1937.44934082,1697.93261719
1485560,2021-05-23,Man City,Everton,167,31,2018.89868164,1777.90686035
1485561,2021-05-23,Sheffield United,Burnley,163,184,1614.3536377,1720.76269531
1485562,2021-05-23,West Ham,Southampton,29,18,1803.02624512,1710.59619141
1485563,2021-05-23,Wolves,Man United,161,32,1743.65881348,1925.70617676
1549539,2021-08-13,Brentford,Arsenal,189,13,1671.97888184,1866.67456055
1549540,2021-08-14,Burnley,Brighton,184,211,1709.37329102,1720.88342285
1549541,2021-08-14,Chelsea,Crystal Palace,15,162,1923.20202637,1693.30944824
1549542,2021-08-14,Everton,Southampton,31,18,1771.19372559,1700.75109863
1549543,2021-08-14,Leicester,Wolves,14,161,1801.89501953,1738.54443359
1549544,2021-08-14,Man United,Leeds,32,19,1925.87194824,1783.74121094
1549545,2021-08-15,Newcastle,West Ham,23,29,1724.89587402,1810.99633789
1549546,2021-08-14,Norwich,Liverpool,168,26,1655.1998291,1940.19763184
1549547,2021-08-15,Tottenham,Man City,30,167,1831.75012207,2012.76818848
1549548,2021-08-14,Watford,Aston Villa,27,24,1673.33557129,1747.11230469
1549549,2021-08-22,Arsenal,Chelsea,13,15,1848.27758789,1926.95129395
1549550,2021-08-21,Aston Villa,Newcastle,24,23,1736.67370605,1714.88598633
1549551,2021-08-21,Brighton,Watford,211,27,1728.48339844,1681.87219238
1549552,2021-08-21,Crystal Palace,Brentford,162,189,1687.65808105,1688.47387695
1549553,2021-08-21,Leeds,Everton,19,31,1774.58154297,1778.28344727
1549554,2021-08-21,Liverpool,Burnley,26,184,1943.66259766,1699.87145996
1549555,2021-08-21,Man City,Norwich,167,168,1999.91564941,1649.83300781
1549556,2021-08-22,Southampton,Man United,18,32,1691.75952148,1933.12963867
1549557,2021-08-23,West Ham,Leicester,29,14,1819.10424805,1806.8067627
1549558,2021-08-22,Wolves,Tottenham,161,30,1731.73059082,1839.69116211
1549559,2021-08-28,Aston Villa,Brentford,24,189,1747.71594238,1690.28027344
1549560,2021-08-28,Brighton,Everton,211,31,1738.98046875,1780.00695801
1549561,2021-08-29,Burnley,Leeds,184,19,1697.50170898,1775.38720703
1549562,2021-08-28,Liverpool,Chelsea,26,15,1948.56140137,1937.57666016
1549563,2021-08-28,Man City,Arsenal,167,13,2004.32629395,1840.18164062
1549564,2021-08-28,Newcastle,Southampton,23,18,1706.3729248,1698.64086914
1549565,2021-08-28,Norwich,Leicester,168,14,1647.95153809,1795.90905762
1549566,2021-08-29,Tottenham,Watford,30,27,1850.73999023,1673.90441895
1549567,2021-08-28,West Ham,Crystal Palace,29,162,1832.53125,1688.38098145
1549568,2021-08-29,Wolves,Man United,161,32,1727.20910645,1928.77746582
1549569,2021-09-11,Arsenal,Norwich,13,168,1831.81530762,1643.15820312
1549570,2021-09-11,Brentford,Brighton,189,211,1692.49609375,1728.14465332
1549571,2021-09-11,Chelsea,Aston Villa,15,24,1938.49023438,1745.50012207
1549572,2021-09-11,Crystal Palace,Tottenham,162,30,1692.80236816,1854.26953125
1549573,2021-09-13,Everton,Burnley,31,184,1790.84277344,1699.07629395
1549574,2021-09-12,Leeds,Liverpool,19,26,1773.81262207,1947.64782715
1549575,2021-09-11,Leicester,Man City,14,167,1800.70239258,2012.69262695
1549576,2021-09-11,Man United,Newcastle,32,23,1932.66442871,1705.55224609
1549577,2021-09-11,Southampton,West Ham,18,29,1699.46166992,1828.10974121
1549578,2021-09-11,Watford,Wolves,27,161,1670.37487793,1723.32214355
1549579,2021-09-18,Aston Villa,Everton,24,31,1739.43603516,1797.7890625
1549580,2021-09-19,Brighton,Leicester,211,14,1735.53198242,1795.10522461
1549581,2021-09-18,Burnley,Arsenal,184,13,1691.24206543,1834.64782715
1549582,2021-09-18,Liverpool,Crystal Palace,26,162,1958.3963623,1712.2833252
1549583,2021-09-18,Man City,Southampton,167,18,2019.66711426,1701.95385742
1549584,2021-09-17,Newcastle,Leeds,23,19,1699.89440918,1765.01928711
1549585,2021-09-18,Norwich,Watford,168,27,1639.43774414,1659.31848145
1549586,2021-09-19,Tottenham,Chelsea,30,15,1829.84143066,1945.27050781
1549587,2021-09-19,West Ham,Man United,29,32,1832.21557617,1924.77001953
1549588,2021-09-18,Wolves,Brentford,161,189,1733.49060059,1684.22070312
1549589,2021-09-26,Arsenal,Tottenham,13,30,1839.76965332,1820.10229492
1549590,2021-09-25,Brentford,Liverpool,189,26,1698.66796875,1962.58789062
1549591,2021-09-25,Chelsea,Man City,15,167,1955.00964355,2012.0925293
1549592,2021-09-27,Crystal Palace,Brighton,162,211,1708.0916748,1744.59936523
1549593,2021-09-25,Everton,Norwich,31,168,1782.40405273,1627.60205078
1549594,2021-09-25,Leeds,West Ham,19,29,1764.4954834,1826.13647461
1549595,2021-09-25,Leicester,Burnley,14,184,1786.0378418,1686.12011719
1549596,2021-09-25,Man United,Aston Villa,32,24,1930.84899902,1754.82104492
1549597,2021-09-26,Southampton,Wolves,18,161,1709.52844238,1719.04333496
1549598,2021-09-25,Watford,Newcastle,27,23,1671.1541748,1701.59960938
1549599,2021-10-02,Brighton,Arsenal,211,13,1739.21679688,1844.29931641
1549600,2021-10-02,Burnley,Norwich,184,168,1684.43127441,1616.99438477
1549601,2021-10-02,Chelsea,Southampton,15,18,1933.43701172,1695.89904785
1549602,2021-10-03,Crystal Palace,Leicester,162,14,1703.31262207,1764.41333008
1549603,2021-10-02,Leeds,Watford,19,27,1752.48852539,1666.2935791
1549604,2021-10-03,Liverpool,Man City,26,167,1963.75427246,2001.36462402
1549605,2021-10-02,Man United,Everton,32,31,1916.83178711,1782.84985352
1549606,2021-10-03,Tottenham,Aston Villa,30,24,1806.18444824,1762.59692383
1549607,2021-10-03,West Ham,Brentford,29,189,1830.02624512,1699.59277344
1549608,2021-10-02,Wolves,Newcastle,161,23,1722.51086426,1696.29846191
1549609,2021-10-18,Arsenal,Crystal Palace,13,162,1842.18811035,1704.13903809
1549610,2021-10-16,Aston Villa,Wolves,24,161,1756.60021973,1729.19482422
1549611,2021-10-16,Brentford,Chelsea,189,15,1711.51708984,1936.93249512
1549612,2021-10-17,Everton,West Ham,31,29,1787.26208496,1818.10192871
1549613,2021-10-16,Leicester,Man United,14,32,1763.58691406,1912.41955566
1549614,2021-10-16,Man City,Burnley,167,184,2001.21240234,1681.6817627
1549615,2021-10-17,Newcastle,Tottenham,23,30,1689.61450195,1812.18115234
1549616,2021-10-16,Norwich,Brighton,168,211,1619.74389648,1741.32800293
1549617,2021-10-16,Southampton,Leeds,18,19,1692.40368652,1757.7076416
1549618,2021-10-16,Watford,Liverpool,27,26,1661.07458496,1963.90649414
1549619,2021-10-22,Arsenal,Aston Villa,13,24,1844.37268066,1753.58728027
1549620,2021-10-24,Brentford,Leicester,189,14,1711.28637695,1786.20935059
1549621,2021-10-23,Brighton,Man City,211,167,1742.23217773,2011.10534668
1549622,2021-10-23,Chelsea,Norwich,15,168,1945.67236328,1625.68432617
1549623,2021-10-23,Crystal Palace,Newcastle,162,23,1712.15515137,1687.38830566
1549624,2021-10-23,Everton,Watford,31,27,1782.56091309,1658.97998047
1549625,2021-10-23,Leeds,Wolves,19,161,1752.33947754,1742.40844727
1549626,2021-10-24,Man United,Liverpool,32,26,1904.69458008,1980.66357422
1549627,2021-10-23,Southampton,Burnley,18,184,1704.61645508,1682.86669922
1549628,2021-10-24,West Ham,Tottenham,29,30,1832.03979492,1807.99511719
1549629,2021-10-31,Aston Villa,West Ham,24,29,1743.13574219,1838.4543457
1549630,2021-10-30,Burnley,Brentford,184,189,1684.4630127,1704.28637695
1549631,2021-10-30,Leicester,Arsenal,14,13,1793.20935059,1848.11206055
1549632,2021-10-30,Liverpool,Brighton,26,211,1996.16723633,1737.0802002
1549633,2021-10-30,Man City,Crystal Palace,167,162,2016.25744629,1710.47436523
1549634,2021-10-30,Newcastle,Chelsea,23,15,1689.0690918,1949.8536377
1549635,2021-10-31,Norwich,Leeds,168,19,1621.50305176,1751.07629395
1549636,2021-10-30,Tottenham,Man United,30,32,1801.58044434,1889.19091797
1549637,2021-10-30,Watford,Southampton,27,18,1679.83911133,1703.0201416
1549638,2021-11-01,Wolves,Everton,161,31,1743.67163086,1761.70166016
1549639,2021-11-07,Arsenal,Watford,13,27,1857.53588867,1670.43933105
1549640,2021-11-06,Brentford,Norwich,189,168,1692.18969727,1615.00708008
1549641,2021-11-06,Brighton,Newcastle,211,23,1742.90136719,1682.78320312
1549642,2021-11-06,Chelsea,Burnley,15,184,1955.7791748,1694.47070312
1549643,2021-11-06,Crystal Palace,Wolves,162,161,1731.37792969,1750.57824707
1549644,2021-11-07,Everton,Tottenham,31,30,1752.70605469,1791.24389648
1549645,2021-11-07,Leeds,Leicester,19,14,1755.48327637,1774.01135254
1549646,2021-11-06,Man United,Man City,32,167,1898.73583984,1995.015625
1549647,2021-11-05,Southampton,Aston Villa,18,24,1713.94555664,1734.88793945
1549648,2021-11-07,West Ham,Liverpool,29,26,1842.0892334,1993.83007812
1549649,2021-11-20,Aston Villa,Brighton,24,211,1723.3795166,1740.40917969
1549650,2021-11-20,Burnley,Crystal Palace,184,162,1701.29504395,1742.67553711
1549651,2021-11-20,Leicester,Chelsea,14,15,1774.2713623,1948.95483398
1549652,2021-11-20,Liverpool,Arsenal,26,13,1982.67285156,1860.83227539
1549653,2021-11-21,Man City,Everton,167,31,2003.69042969,1753.02172852
1549654,2021-11-20,Newcastle,Brentford,23,189,1685.27539062,1681.40454102
1549655,2021-11-20,Norwich,Southampton,168,18,1625.79211426,1718.22485352
1549656,2021-11-21,Tottenham,Leeds,30,19,1790.92822266,1755.2232666
1549657,2021-11-20,Watford,Man United,27,32,1667.14282227,1890.06103516
1549658,2021-11-20,Wolves,West Ham,161,29,1739.28063965,1853.24633789
1549659,2021-11-27,Arsenal,Newcastle,13,23,1856.64099121,1688.8692627
1549660,2021-11-28,Brentford,Everton,189,31,1686.90332031,1753.70983887
1549661,2021-11-27,Brighton,Leeds,211,19,1733.84814453,1753.63391113
1549662,2022-02-23,Burnley,Tottenham,184,30,1705.7199707,1798.06665039
1549663,2021-11-28,Chelsea,Man United,15,32,1968.8638916,1883.04882812
1549664,2021-11-27,Crystal Palace,Aston Villa,162,24,1746.875,1739.03308105
1549665,2021-11-28,Leicester,Watford,14,27,1772.5213623,1694.00256348
1549666,2021-11-27,Liverpool,Southampton,26,18,2000.03137207,1713.22729492
1549667,2021-11-28,Man City,West Ham,167,29,2016.34301758,1851.3026123
1549668,2021-11-27,Norwich,Wolves,168,161,1639.88220215,1754.11804199
1549669,2021-12-01,Aston Villa,Man City,24,167,1748.20373535,2019.78088379
1549670,2021-12-01,Everton,Liverpool,31,26,1744.81787109,2003.6472168
1549671,2021-11-30,Leeds,Crystal Palace,19,162,1754.07421875,1737.70422363
1549672,2021-12-01,Watford,Chelsea,27,15,1686.5982666,1965.55627441
1549673,2021-12-01,West Ham,Brighton,29,211,1847.86474609,1733.40795898
1549674,2021-12-01,Wolves,Burnley,161,184,1751.87878418,1706.18823242
1549675,2021-12-02,Man United,Arsenal,32,13,1886.35644531,1861.47058105
1549676,2021-11-30,Newcastle,Norwich,23,168,1684.03967285,1642.12145996
1549677,2021-12-01,Southampton,Leicester,18,14,1709.6114502,1779.92565918
1549678,2021-12-02,Tottenham,Brentford,30,189,1784.36193848,1695.79528809
1549679,2021-12-05,Aston Villa,Leicester,24,14,1745.37207031,1778.91601562
1549680,2021-12-06,Everton,Arsenal,31,13,1739.54931641,1854.97155762
1549681,2021-12-05,Leeds,Brentford,19,189,1760.74768066,1688.69140625
1549682,2021-12-05,Man United,Crystal Palace,32,162,1892.85559082,1731.03076172
1549683,2021-12-04,Newcastle,Burnley,23,184,1681.86730957,1708.47302246
1549684,2021-12-04,Southampton,Brighton,18,211,1710.62109375,1737.46533203
1549685,2021-12-05,Tottenham,Norwich,30,168,1791.46582031,1644.29382324
1549686,2021-12-04,Watford,Man City,27,167,1683.74951172,2022.61254883
1549687,2021-12-04,West Ham,Chelsea,29,15,1843.80737305,1968.4050293
1549688,2021-12-04,Wolves,Liverpool,161,26,1749.59399414,2008.91577148
1549689,2021-12-11,Arsenal,Southampton,13,18,1832.36376953,1698.00256348
1549690,2021-12-10,Brentford,Watford,189,27,1685.47424316,1674.70019531
1549691,2022-03-16,Brighton,Tottenham,211,30,1709.71557617,1810.0489502
1549692,2021-12-12,Burnley,West Ham,184,29,1688.15759277,1826.58459473
1549693,2021-12-11,Chelsea,Leeds,15,19,1940.05908203,1745.33984375
1549694,2021-12-12,Crystal Palace,Everton,162,31,1715.17370605,1737.37646484
1549695,2021-12-12,Leicester,Newcastle,14,23,1753.42028809,1677.40222168
1549696,2021-12-11,Liverpool,Aston Villa,26,24,2004.36425781,1740.89025879
1549697,2021-12-11,Man City,Wolves,167,161,2000.61010742,1734.10791016
1549698,2021-12-11,Norwich,Man United,168,32,1625.37902832,1876.69555664
1549699,2021-12-15,Arsenal,West Ham,13,29,1839.24157715,1823.76916504
1549700,2022-01-19,Brentford,Man United,189,32,1669.94592285,1864.50170898
1549701,2021-12-15,Brighton,Wolves,211,161,1725.30334473,1732.02636719
1549702,2022-02-05,Burnley,Watford,184,27,1683.75610352,1630.75598145
1549703,2022-01-19,Leicester,Tottenham,14,30,1772.70288086,1803.45788574
1549704,2021-12-14,Norwich,Aston Villa,168,24,1622.16870117,1738.86682129
1549705,2021-12-15,Crystal Palace,Southampton,162,18,1726.03076172,1691.12475586
1549706,2021-12-16,Chelsea,Everton,15,31,1943.05639648,1726.51953125
1549707,2021-12-16,Liverpool,Newcastle,26,23,2006.38769531,1667.2010498
1549708,2021-12-14,Man City,Leeds,167,19,2002.69152832,1742.34265137
1549709,2022-05-19,Aston Villa,Burnley,24,184,1748.21789551,1691.84448242
1549710,2022-04-20,Everton,Leicester,31,14,1700.55407715,1800.3380127
1549711,2021-12-18,Leeds,Arsenal,19,13,1736.90490723,1848.56677246
1549712,2022-02-15,Man United,Brighton,32,211,1866.84350586,1753.6114502
1549713,2021-12-19,Newcastle,Man City,23,167,1665.35620117,2008.12927246
1549714,2022-01-11,Southampton,Brentford,18,189,1706.64978027,1683.77380371
1549715,2021-12-19,Tottenham,Liverpool,30,26,1785.60009766,2008.23254395
1549716,2022-02-23,Watford,Crystal Palace,27,162,1636.54370117,1711.1529541
1549717,2022-01-12,West Ham,Norwich,29,168,1818.78466797,1598.37902832
1549718,2021-12-19,Wolves,Chelsea,161,15,1741.25756836,1936.78686523
1549719,2021-12-26,Aston Villa,Chelsea,24,15,1747.36157227,1932.59423828
1549720,2021-12-26,Brighton,Brentford,211,189,1716.07214355,1686.11474609
1549721,2022-04-06,Burnley,Everton,184,31,1687.35046387,1690.59924316
1549722,2022-02-23,Liverpool,Leeds,26,19,2013.62243652,1718.60461426
1549723,2021-12-26,Man City,Leicester,167,14,2012.04003906,1763.62145996
1549724,2021-12-27,Newcastle,Man United,23,32,1661.44543457,1879.90588379
1549725,2021-12-26,Norwich,Arsenal,168,13,1613.67407227,1859.12475586
1549726,2021-12-26,Tottenham,Crystal Palace,30,162,1790.41418457,1723.92260742
1549727,2021-12-26,West Ham,Southampton,29,18,1814.44384766,1693.23291016
1549728,2022-03-10,Wolves,Watford,161,27,1764.29992676,1628.67810059
1549729,2022-02-24,Arsenal,Wolves,13,161,1870.31152344,1790.91650391
1549730,2021-12-29,Brentford,Man City,189,167,1677.12573242,2015.72814941
1549731,2021-12-29,Chelsea,Brighton,15,211,1938.98413086,1725.0612793
1549732,2021-12-28,Watford,West Ham,27,29,1661.74865723,1802.54101562
1549733,2021-12-28,Crystal Palace,Norwich,162,168,1714.70898438,1606.06555176
1549734,2022-03-17,Everton,Newcastle,31,23,1680.80810547,1726.26403809
1549735,2022-03-10,Leeds,Aston Villa,19,24,1696.49133301,1754.33361816
1549736,2021-12-28,Leicester,Liverpool,14,26,1759.93322754,2003.41845703
1549737,2021-12-30,Man United,Burnley,32,184,1875.19689941,1690.97314453
1549738,2021-12-28,Southampton,Tottenham,18,30,1705.13586426,1799.62780762
1549739,2022-01-01,Arsenal,Man City,13,167,1866.73327637,2017.76086426
1549740,2022-01-02,Brentford,Aston Villa,189,24,1675.09301758,1740.97167969
1549741,2022-01-02,Chelsea,Liverpool,15,26,1932.70593262,1990.64880371
1549742,2022-01-01,Crystal Palace,West Ham,162,29,1722.39550781,1812.05029297
1549743,2022-01-02,Everton,Brighton,31,211,1732.78894043,1731.33947754
1549744,2022-01-02,Leeds,Burnley,19,184,1726.3470459,1686.56481934
1549745,2022-05-11,Leicester,Norwich,14,168,1753.84887695,1585.61499023
1549746,2022-01-03,Man United,Wolves,32,161,1879.60522461,1745.45031738
1549747,2022-03-10,Southampton,Newcastle,18,23,1737.10290527,1722.23535156
1549748,2022-01-01,Watford,Tottenham,27,30,1652.23925781,1798.11376953
1549749,2022-01-15,Aston Villa,Man United,24,32,1732.29089355,1867.23754883
1549750,2022-01-14,Brighton,Crystal Palace,211,162,1740.6652832,1715.66113281
1549751,2022-03-01,Burnley,Leicester,184,14,1718.43676758,1761.08996582
1549752,2022-01-16,Liverpool,Brentford,26,189,1990.1003418,1672.51293945
1549753,2022-01-15,Man City,Chelsea,167,15,2022.90905762,1933.25439453
1549754,2022-01-15,Newcastle,Watford,23,27,1666.15429688,1646.89501953
1549755,2022-01-15,Norwich,Everton,168,31,1594.72900391,1723.46313477
1549756,2022-05-12,Tottenham,Arsenal,30,13,1846.7989502,1874.37744141
1549757,2022-01-16,West Ham,Leeds,29,19,1822.43469238,1734.78125
1549758,2022-01-15,Wolves,Southampton,161,18,1757.81799316,1717.91064453
1549759,2022-01-23,Arsenal,Burnley,13,184,1861.58496094,1678.13061523
1549760,2022-01-22,Brentford,Wolves,189,161,1663.94238281,1766.42749023
1549761,2022-01-23,Chelsea,Tottenham,15,30,1924.25732422,1811.63342285
1549762,2022-01-23,Crystal Palace,Liverpool,162,26,1717.44226074,1992.66748047
1549763,2022-01-22,Everton,Aston Villa,31,24,1713.05541992,1735.02661133
1549764,2022-01-22,Leeds,Newcastle,19,23,1745.91650391,1664.53747559
1549765,2022-01-23,Leicester,Brighton,14,211,1764.52734375,1742.96765137
1549766,2022-01-22,Man United,West Ham,32,29,1870.50524902,1811.29943848
1549767,2022-01-22,Southampton,Man City,18,167,1709.30114746,2027.82263184
1549768,2022-01-21,Watford,Norwich,27,168,1648.51184082,1605.13659668
1549769,2022-02-09,Aston Villa,Leeds,24,19,1743.49902344,1734.97436523
1549770,2022-01-18,Brighton,Chelsea,211,15,1738.88415527,1928.34082031
